Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
28-09-2020,26.7,35.6,31.3,62,0,8.1,6,90,2,E
29-09-2020,25.1,36.2,30.6,63,,8.1,8,100,2,E
30-09-2020,25.1,35.2,29.8,66,,9.1,6,60,3,SE
01-10-2020,27.2,36.2,31.7,64,0,6.3,7,130,3,SE
02-10-2020,26.8,36.4,30.7,66,0,9.2,5,120,2,C
03-10-2020,25.1,36.5,31.4,61,,9.2,5,110,2,C
04-10-2020,27.2,36.4,30.7,66,0,8.9,6,70,2,C
05-10-2020,26.4,36.4,30.8,62,0,8.1,5,80,2,C
06-10-2020,26.8,35.2,31.2,61,0,7.4,7,80,2,E
07-10-2020,25.6,34.6,29.7,64,,8.1,6,100,2,C
08-10-2020,26.4,35.2,30.2,65,0,8.8,6,120,2,C
09-10-2020,25.1,35,29.7,68,0,7.5,4,110,2,E
10-10-2020,26.4,34,28.7,77,0,2.1,6,80,2,C
11-10-2020,25.6,35.7,30.5,70,13.4,2.1,6,120,3,SE
12-10-2020,26.3,35.6,30.1,68,0,8.1,7,100,3,E
13-10-2020,26.8,35.3,30.2,67,,8.3,8,120,3,E
14-10-2020,26.1,36.4,30.9,65,0,9.2,6,120,2,C
15-10-2020,26.8,37,31.5,61,,8.9,4,120,1,C
16-10-2020,27.1,36,30.1,65,,9.3,6,100,3,E
17-10-2020,25.1,35.8,30.1,66,0,8.1,4,100,2,C
18-10-2020,26.6,34,29.3,69,0,2.8,3,120,1,C
19-10-2020,24.1,30.7,27.8,78,8888,31.12,3,110,1,C
20-10-2020,25.3,33.6,28.6,79,5,0.5,6,90,2,E
21-10-2020,25.8,33.9,30.4,72,0,5.2,4,40,1,C
22-10-2020,25.5,36.4,29.2,73,0,4.4,4,70,1,C
23-10-2020,25.4,35.8,30.5,72,2,8.8,4,280,1,C
24-10-2020,25.8,36,30.6,71,1.6,6.1,3,120,1,C
25-10-2020,26.4,36,30.7,71,11.6,9.7,6,70,2,C
26-10-2020,24.1,34.2,29.6,76,21.4,7.7,3,340,1,C
27-10-2020,26.2,34.2,29.2,75,1,7.6,5,340,1,C
28-10-2020,25.7,35,30.2,70,2.2,4.4,4,80,2,SE
29-10-2020,26.2,36,30.3,68,0,8.7,6,320,2,E
30-10-2020,27.6,33.6,27.3,84,0,6.4,6,80,1,C
31-10-2020,25.8,34,26.1,82,10,2.1,6,320,1,C
01-11-2020,24.2,32.2,27.8,82,34.8,1.8,4,310,1,C
02-11-2020,25.4,31.5,28.3,81,2.5,4.7,4,90,1,C
03-11-2020,25.2,33.3,28.7,78,6.3,30.12,4,130,1,C
04-11-2020,26.4,33.5,28.1,79,,3.1,4,60,1,E
05-11-2020,26.4,34.6,29.1,75,0,3.4,7,130,2,C
06-11-2020,26.2,36,30.4,70,0,5.1,3,110,2,E
07-11-2020,26.1,36,30.7,68,0,7.1,5,60,2,C
08-11-2020,27.1,35.6,30.5,69,,9.5,5,10,1,C
09-11-2020,26.5,35,30.6,66,,7.5,6,360,2,N
10-11-2020,26.2,36.2,31.4,65,0,9.6,6,40,2,N
11-11-2020,26.8,34.8,30.5,69,0,9.7,9,10,4,N
12-11-2020,28.2,35.2,31.1,72,,4.2,7,10,2,N
13-11-2020,27.5,36,31.7,73,,7.5,4,10,1,N
14-11-2020,26.1,35.6,30.1,69,0,7.2,4,20,2,N
15-11-2020,26.4,34.9,29.2,81,11,8.7,6,10,2,N
16-11-2020,26.3,35.3,30.8,70,6.8,8.4,6,10,2,N
17-11-2020,28.2,36,31.6,66,,9.6,6,360,2,N
18-11-2020,26.4,36.2,31.1,64,0,9.3,5,360,2,N
19-11-2020,28.2,36.2,31.5,71,0,9.7,6,360,2,N
20-11-2020,26.1,33.8,30.6,70,,7.9,4,10,1,C
21-11-2020,26.1,35.6,30.6,74,3.6,1.7,4,330,1,C
22-11-2020,26.8,34.9,29.2,78,0,7.9,5,90,0,C
23-11-2020,25.2,32.7,28.5,81,17.5,3.1,6,280,1,C
24-11-2020,25.7,32,27.7,83,4.3,2.1,2,360,1,C
25-11-2020,26.2,34,29.4,76,0.5,2.9,5,180,1,C
26-11-2020,26.8,31.7,28.6,81,0,5.6,3,360,1,N
27-11-2020,26.4,32,29.1,78,0.3,1.1,3,360,0,C
28-11-2020,26.2,32.5,28.4,81,,30.12,3,360,1,C
29-11-2020,25.6,32.4,27.7,84,1,0.2,3,10,1,C
30-11-2020,24.1,29.5,27.2,85,15.3,1.1,2,360,0,C
01-12-2020,25.3,33.5,29.1,76,0,30.12,4,10,1,N
02-12-2020,25.7,33.5,28.5,82,5.2,6.1,3,360,1,C
03-12-2020,26.6,33.5,28.6,82,,1.3,5,360,2,N
04-12-2020,26.4,34.6,29.4,76,0,4.4,3,360,1,C
05-12-2020,24.1,34.4,27.1,83,89.8,3.2,5,360,1,C
06-12-2020,24.6,31.9,27.5,88,47,4.1,4,10,0,C
07-12-2020,25.4,29.4,26.3,89,26.3,2.2,6,10,1,C
08-12-2020,24.4,31.7,27.9,83,6,0.8,6,10,1,N
09-12-2020,25.4,27.7,26.6,91,10.5,1.8,2,10,0,C
10-12-2020,24.9,31.3,26.1,88,21,30.12,3,320,1,C
11-12-2020,25.2,30.5,27.1,88,16.9,2.1,3,360,1,C
12-12-2020,25.2,31.6,26.9,88,8.9,0.5,5,20,0,C
13-12-2020,23.1,32.8,27.5,84,45.7,30.12,6,360,1,C
14-12-2020,24.6,30.2,27.1,86,11.9,1.2,3,360,0,C
15-12-2020,24.1,31.6,27.5,84,6.4,0.1,3,150,0,C
16-12-2020,24.8,30.9,27.3,85,8888,30.12,4,360,0,C
17-12-2020,25.6,32.6,27.8,82,7.4,2.6,5,260,1,C
18-12-2020,24.7,33,27.9,80,20.1,2.8,2,360,0,C
19-12-2020,25.1,32.7,28.5,75,5.9,5.4,3,10,1,N
20-12-2020,25.2,33.4,29.1,73,1.5,3.1,5,280,1,C
21-12-2020,25.8,33.4,29.1,71,0,5.9,4,300,1,C
22-12-2020,26.2,33.8,29.5,72,5,30.12,3,360,1,N
23-12-2020,25.1,33.6,29.1,72,20.4,6.3,3,10,1,N
24-12-2020,25.1,33.2,28.8,77,0,7.1,4,350,1,N
25-12-2020,26.4,31.9,28.4,80,0,5.6,3,310,1,C
26-12-2020,25.4,33.6,28.9,80,8888,2.1,3,10,1,C
27-12-2020,25.9,33,29.7,75,0,2.7,4,10,1,C
28-12-2020,24.8,34.2,28.5,82,44.5,4.8,3,340,1,C
29-12-2020,24.1,32.9,28.3,84,72,3.8,3,170,1,C
30-12-2020,24.8,30,26.5,89,25.3,2.3,2,300,1,C
31-12-2020,24.4,34,27.7,83,35.2,30.12,5,270,1,C
01-01-2021,24.6,33.2,28.6,80,33,2.5,3,190,1,C
02-01-2021,25.3,31.8,27.7,84,0,1.2,3,360,0,C
03-01-2021,25.5,32.1,27.7,84,12.9,1.1,6,360,0,C
04-01-2021,25.5,31.4,28.1,80,17.9,3.5,3,140,1,S
05-01-2021,25.2,32.4,27.3,87,2.8,2.5,5,350,1,C
06-01-2021,25.4,32.3,28.3,82,5.2,2.2,7,60,1,C
07-01-2021,24.8,32.2,26.8,87,3,5.4,3,360,1,C
08-01-2021,24.8,32.5,28.1,81,50.3,2.2,3,10,2,N
09-01-2021,24.1,32.9,28.7,79,8888,2.1,4,360,1,C
10-01-2021,25.3,31.4,27.4,88,6.5,5.1,3,360,1,C
11-01-2021,25.2,32.2,27.1,84,5,31.12,3,10,0,C
12-01-2021,25.4,33,28.2,84,1.6,1.7,4,360,1,C
13-01-2021,25.4,33,27.5,87,,0.8,3,10,1,N
14-01-2021,25.4,33.6,28.5,78,23.6,2.3,3,10,1,C
15-01-2021,25.5,30.5,28.1,78,8888,3.7,4,340,1,C
16-01-2021,25.9,31.2,27.1,79,0,30.12,2,360,0,C
17-01-2021,25.4,33,28.2,78,0,30.12,5,360,2,C
18-01-2021,25.2,32.6,26.9,85,0,1.2,6,20,1,C
19-01-2021,25.1,29.8,26.8,84,3.5,3.1,2,360,0,C
20-01-2021,24.9,33,27.3,84,0.1,30.12,2,360,1,C
21-01-2021,24.4,32.5,28.2,82,6.7,2.1,6,350,2,N
22-01-2021,24.1,32.6,27.3,86,11.8,3.9,4,360,1,C
23-01-2021,24.4,31.2,27.9,83,35.5,5.5,3,360,1,C
24-01-2021,24.6,32.4,27.2,86,30.5,1.1,4,10,1,C
25-01-2021,24.4,32.2,26.4,85,22.5,3.5,6,10,1,C
26-01-2021,23.1,33.8,27.5,81,0,31.12,3,340,1,C
27-01-2021,24.7,33.4,27.5,80,75.5,4.1,2,10,0,C
28-01-2021,24.8,31.5,27.5,80,1.5,4.7,6,10,2,N
29-01-2021,25.1,31.6,27.7,81,8888,2.3,5,350,1,C
30-01-2021,24.4,28.5,26.6,86,8888,2.9,4,10,1,N
31-01-2021,24.6,30.1,27.4,85,8888,30.12,2,60,1,C
01-02-2021,24.1,32.8,27.7,83,22.6,4.8,7,10,2,N
02-02-2021,24.1,32.9,28.7,79,6.4,4.7,4,10,1,N
03-02-2021,25.7,31.2,27.8,83,1,6.2,5,10,1,C
04-02-2021,25.2,30.9,27.1,85,13.8,2.8,4,360,1,C
05-02-2021,25.1,30.4,26.5,88,35,2.1,3,10,1,C
06-02-2021,25.4,30.4,27.4,86,13.5,3.2,7,280,2,C
07-02-2021,24.8,32.4,27.9,82,12,2.2,6,10,1,C
08-02-2021,24.1,31,26.9,88,,6.5,5,360,1,C
09-02-2021,24.6,32,27.9,83,44.7,1.1,4,240,1,C
10-02-2021,25.1,32,27.2,88,6.1,3.2,4,230,1,C
11-02-2021,25.5,32.5,28.6,81,42.6,3.1,5,10,1,C
12-02-2021,26.1,33.4,28.3,83,,6.3,3,360,0,C
13-02-2021,25.6,31.4,28.3,81,20.5,6.3,3,10,2,N
14-02-2021,25.4,32.8,27.1,82,11.1,7.4,4,360,1,N
15-02-2021,24.2,34.4,27.9,83,44.9,5.8,6,10,2,C
16-02-2021,25.4,32.6,28.1,78,,6.3,3,10,1,C
17-02-2021,23.9,33.8,27.1,80,82.5,8.4,4,310,2,W
18-02-2021,25.3,34,27.1,77,0.8,6.9,6,320,2,NW
19-02-2021,25.8,31.7,28.3,78,0,8.1,6,280,2,W
20-02-2021,25.4,32.7,26.1,84,0,5.2,3,320,0,C
21-02-2021,24.6,33.8,27.6,84,24.8,0.3,4,340,1,C
22-02-2021,25.2,31.6,27.7,84,6.5,7.1,5,310,2,W
23-02-2021,25.4,32,28.1,80,0,1.5,6,290,2,W
24-02-2021,25.2,30.2,27.5,86,38.8,1.1,3,320,2,W
25-02-2021,24.6,33,26.4,92,24.7,31.12,4,330,1,C
26-02-2021,24.8,33.4,27.9,85,16.4,0.2,4,320,1,C
27-02-2021,25.2,32.7,27.3,86,28.2,7.7,6,320,1,C
28-02-2021,23.5,31.8,26.8,85,102.4,4.5,4,330,1,C
01-03-2021,24.8,34,27.7,84,10.5,1.1,3,320,1,C
02-03-2021,25.1,32,27.4,87,50.5,5.6,5,210,1,C
03-03-2021,23.4,31.6,27.4,85,32.3,3.7,4,330,1,C
04-03-2021,24.8,31.5,27.3,86,8888,4.7,3,320,1,C
05-03-2021,24.4,32.2,27.8,81,24,3.8,3,340,1,C
06-03-2021,23.1,33.2,27.2,87,36.1,5.3,4,320,1,C
07-03-2021,24.1,30.8,27.5,84,31.5,0.4,6,320,1,C
08-03-2021,24.6,32.5,27.6,83,3.3,4.7,4,320,1,C
09-03-2021,24.1,31.8,27.8,79,8888,4.7,3,280,0,C
10-03-2021,25.2,31.4,28.2,76,8888,2.3,3,290,1,C
11-03-2021,26.2,32.6,27.7,79,0,3.2,3,310,1,C
12-03-2021,24.2,32.7,26.8,82,0.6,2.1,4,340,1,C
13-03-2021,24.2,33.8,26.9,85,27,5.1,3,330,1,C
14-03-2021,24.4,33.2,28.1,81,17.5,6.7,5,330,1,C
15-03-2021,24.1,32.5,28.1,80,0,4.3,6,320,2,NW
16-03-2021,25.6,32.5,27.8,83,5.4,7.5,3,340,1,C
17-03-2021,25.8,32.5,27.9,83,2.5,31.12,2,320,1,C
18-03-2021,24.4,34,29.3,78,0,3.3,5,340,1,C
19-03-2021,24.8,33.8,28.7,78,52.3,6.4,6,340,1,W
20-03-2021,25.5,32.9,29.1,77,13,8.7,6,320,1,C
21-03-2021,26.6,33.8,29.2,80,0,8.3,5,330,1,C
22-03-2021,25.4,33.9,28.1,76,28,7.5,6,330,1,C
23-03-2021,25.1,33.4,28.9,78,3,6.9,4,220,1,C
24-03-2021,24.1,33.6,28.5,82,51,5.6,3,300,1,C
25-03-2021,25.8,33.6,29.2,80,,5.5,4,350,1,C
26-03-2021,25.8,32.8,28.2,83,0.3,4.1,5,220,1,C
27-03-2021,26.4,33.6,28.7,84,0,1.6,4,350,1,C
28-03-2021,25.4,34,28.9,79,0,4.8,3,310,1,C
29-03-2021,25.7,33,29.1,80,,7.2,3,310,1,C
30-03-2021,25.1,29.9,27.9,86,0,1.1,3,320,0,C
31-03-2021,24.1,34,28.7,80,4,0.5,6,320,2,C
01-04-2021,25.5,34,28.9,83,7.4,8.6,6,320,1,C
02-04-2021,25.8,33.2,29.2,77,8888,6.3,2,320,1,C
03-04-2021,26.2,35.8,30.2,74,0,4.7,2,310,0,C
04-04-2021,26.8,34.8,29.1,78,0,8.2,3,320,1,C
05-04-2021,24.1,34.4,28.1,78,22.2,6.4,3,320,1,C
06-04-2021,25.1,33,27.3,85,,7.3,4,320,1,C
07-04-2021,25.8,32.9,27.5,87,5,1.4,3,320,0,C
08-04-2021,25.8,33,28.5,83,33,2.1,5,320,1,C
09-04-2021,25.7,34.3,29.2,80,5.6,4.3,6,330,2,NW
10-04-2021,26.4,32.6,28.1,81,8888,7.2,3,330,1,C
11-04-2021,24.8,34.2,28.8,75,1,1.8,5,70,1,C
12-04-2021,25.6,34.2,29.4,78,,7.5,3,350,1,C
13-04-2021,26.4,33.2,29.3,78,8888,6.7,4,340,1,C
14-04-2021,25.8,33,28.3,82,0,3.3,4,330,1,C
15-04-2021,24.1,35.3,28.7,77,0,5.5,4,340,1,C
16-04-2021,25.8,34.4,29.8,74,0,8.9,6,60,2,NW
17-04-2021,25.8,35.3,29.6,70,0,9.5,6,90,1,C
18-04-2021,26.3,34.4,29.2,74,0,8.1,5,100,2,SE
19-04-2021,24.1,35,28.1,77,0,8.7,6,100,1,C
20-04-2021,25.4,34.2,29.2,70,0,8.4,5,80,2,C
21-04-2021,24.4,34.8,28.9,66,0,7.7,6,150,2,C
22-04-2021,24.1,34.5,29.2,68,0,9.5,4,50,1,C
23-04-2021,25.2,34.4,28.1,72,0,9.7,4,350,1,C
24-04-2021,26.3,34.2,29.3,73,0,9.1,6,70,2,C
25-04-2021,25.3,34.4,28.8,77,8.3,8.5,4,70,1,C
26-04-2021,25.1,35,30.3,73,0,4.8,6,80,2,E
27-04-2021,27.6,35,30.7,72,0,9.5,6,140,2,E
28-04-2021,26.2,33.4,29.1,74,0,9.4,4,350,1,C
29-04-2021,26.6,34,29.6,76,8888,4.8,4,120,2,E
30-04-2021,27.2,35,30.2,73,0,7.9,4,80,1,C
01-05-2021,27.2,35.4,30.2,76,0,8.1,5,80,2,E
02-05-2021,25.1,34,29.1,81,10.1,6.9,7,330,3,E
03-05-2021,26.3,35.5,29.9,78,13.6,4.1,5,80,3,E
04-05-2021,27.8,34.4,29.1,77,0,3.6,5,130,2,E
05-05-2021,27.2,35,30.8,72,0,8.6,6,110,2,E
06-05-2021,26.6,34.5,29.7,73,0,8.1,4,90,1,C
07-05-2021,27.2,33.4,29.2,81,0,7.2,5,320,2,NW
08-05-2021,23.6,34,28.8,84,31.5,4.1,4,330,1,C
09-05-2021,24.1,33.9,28.7,71,0,4.5,3,330,1,C
10-05-2021,25.8,34.6,29.3,72,0,8.5,6,120,2,E
11-05-2021,25.1,35,29.7,76,0,9.5,6,110,3,E
12-05-2021,27.2,35,30.2,72,0,8.6,5,110,2,E
13-05-2021,25.8,34.4,29.5,72,0,9.4,6,70,2,C
14-05-2021,26.6,34.6,29.1,70,0,8.2,7,80,3,SE
15-05-2021,26.8,34.8,29.1,73,0,9.5,5,80,2,C
16-05-2021,26.6,35,29.6,72,1.2,8.1,5,70,2,E
17-05-2021,25.8,34.8,29.2,75,0,9.6,4,80,2,E
18-05-2021,26.3,34.4,29.7,72,0,8.2,5,90,2,E
19-05-2021,26.4,33,28.1,83,10,8.9,4,80,1,C
20-05-2021,26.8,33.4,28.9,78,0,2.5,4,340,1,C
21-05-2021,25.1,34.8,29.6,70,0,5.1,6,100,2,C
22-05-2021,26.2,34.4,29.2,74,0,9.4,4,100,1,C
23-05-2021,26.2,33.4,29.4,77,0,8.3,4,70,1,C
24-05-2021,26.4,34.7,30.3,72,0,5.2,5,90,2,E
25-05-2021,27.2,35.3,30.3,74,0,8.2,4,40,1,E
26-05-2021,27.6,34.4,30.4,74,0,7.5,6,120,3,E
27-05-2021,27.4,34.2,30.2,76,0,6.7,5,140,3,SE
28-05-2021,26.1,34,28.1,82,8888,8.3,6,150,2,E
29-05-2021,25.8,35,30.6,75,5.4,4.5,5,30,1,C
30-05-2021,26.7,33,28.9,81,0,9.2,4,80,1,C
31-05-2021,26.6,33.7,29.3,78,3.5,2.7,3,130,2,E
1-6-2021,26.6,34.2,29.5,78,0,7,4,120,1,C
2-6-2021,26.8,34.8,29.8,78,5.4,7,4,110,2,E
3-6-2021,27,34,30,78,0,7.8,5,110,2,E
4-6-2021,26.5,34.4,29.4,83,2,9.5,6,120,2,E
